float,datetime
600.0,2095-05-02
400.0,2095-05-05
600.0,2095-05-09
400.0,2095-05-12
600.0,2095-05-16
400.0,2095-05-19
600.0,2095-05-23
400.0,2095-05-26
600.0,2095-05-30
400.0,2095-06-02
600.0,2095-06-06
400.0,2095-06-09
600.0,2095-06-13
400.0,2095-06-16
600.0,2095-06-20
400.0,2095-06-23
600.0,2095-06-27
400.0,2095-06-30
600.0,2095-07-04
400.0,2095-07-07
600.0,2095-07-11
400.0,2095-07-14
600.0,2095-07-18
400.0,2095-07-21
600.0,2095-07-25
400.0,2095-07-28
600.0,2095-08-01
400.0,2095-08-04
600.0,2095-08-08
400.0,2095-08-11
600.0,2095-08-15
400.0,2095-08-18
600.0,2095-08-22
400.0,2095-08-25
600.0,2095-08-29
400.0,2095-09-01
600.0,2095-09-05
400.0,2095-09-08
600.0,2095-09-12
400.0,2095-09-15
600.0,2095-09-19
400.0,2095-09-22
600.0,2095-09-26
400.0,2095-09-29
600.0,2095-10-03
400.0,2095-10-06
600.0,2095-10-10
400.0,2095-10-13
600.0,2095-10-17
400.0,2095-10-20
600.0,2095-10-24
400.0,2095-10-27
600.0,2095-10-31
400.0,2095-11-03
600.0,2095-11-07
400.0,2095-11-10
600.0,2095-11-14
400.0,2095-11-17
600.0,2095-11-21
400.0,2095-11-24
600.0,2095-11-28
400.0,2095-12-01
600.0,2095-12-05
400.0,2095-12-08
600.0,2095-12-12
400.0,2095-12-15
600.0,2095-12-19
400.0,2095-12-22
600.0,2095-12-26
400.0,2095-12-29
600.0,2096-01-02
400.0,2096-01-05
600.0,2096-01-09
400.0,2096-01-12
600.0,2096-01-16
400.0,2096-01-19
600.0,2096-01-23
400.0,2096-01-26
600.0,2096-01-30
400.0,2096-02-02
600.0,2096-02-06
400.0,2096-02-09
600.0,2096-02-13
400.0,2096-02-16
600.0,2096-02-20
400.0,2096-02-23
600.0,2096-02-27
400.0,2096-03-01
600.0,2096-03-05
400.0,2096-03-08
600.0,2096-03-12
400.0,2096-03-15
600.0,2096-03-19
400.0,2096-03-22
600.0,2096-03-26
400.0,2096-03-29
600.0,2096-04-02
400.0,2096-04-05
600.0,2096-04-09
400.0,2096-04-12
600.0,2096-04-16
400.0,2096-04-19
600.0,2096-04-23
400.0,2096-04-26
600.0,2096-04-30
400.0,2096-05-03
600.0,2096-05-07
400.0,2096-05-10
600.0,2096-05-14
400.0,2096-05-17
600.0,2096-05-21
400.0,2096-05-24
600.0,2096-05-28
400.0,2096-05-31
600.0,2096-06-04
400.0,2096-06-07
600.0,2096-06-11
400.0,2096-06-14
600.0,2096-06-18
400.0,2096-06-21
600.0,2096-06-25
400.0,2096-06-28
600.0,2096-07-02
400.0,2096-07-05
600.0,2096-07-09
400.0,2096-07-12
600.0,2096-07-16
400.0,2096-07-19
600.0,2096-07-23
400.0,2096-07-26
600.0,2096-07-30
400.0,2096-08-02
600.0,2096-08-06
400.0,2096-08-09
600.0,2096-08-13
400.0,2096-08-16
600.0,2096-08-20
400.0,2096-08-23
600.0,2096-08-27
400.0,2096-08-30
600.0,2096-09-03
400.0,2096-09-06
600.0,2096-09-10
400.0,2096-09-13
600.0,2096-09-17
400.0,2096-09-20
600.0,2096-09-24
400.0,2096-09-27
600.0,2096-10-01
400.0,2096-10-04
600.0,2096-10-08
400.0,2096-10-11
600.0,2096-10-15
400.0,2096-10-18
600.0,2096-10-22
400.0,2096-10-25
600.0,2096-10-29
400.0,2096-11-01
600.0,2096-11-05
400.0,2096-11-08
600.0,2096-11-12
400.0,2096-11-15
600.0,2096-11-19
400.0,2096-11-22
600.0,2096-11-26
400.0,2096-11-29
600.0,2096-12-03
400.0,2096-12-06
600.0,2096-12-10
400.0,2096-12-13
600.0,2096-12-17
400.0,2096-12-20
600.0,2096-12-24
400.0,2096-12-27
600.0,2096-12-31
400.0,2097-01-03
600.0,2097-01-07
400.0,2097-01-10
600.0,2097-01-14
400.0,2097-01-17
600.0,2097-01-21
400.0,2097-01-24
600.0,2097-01-28
400.0,2097-01-31
600.0,2097-02-04
400.0,2097-02-07
600.0,2097-02-11
400.0,2097-02-14
600.0,2097-02-18
400.0,2097-02-21
600.0,2097-02-25
400.0,2097-02-28
600.0,2097-03-04
400.0,2097-03-07
600.0,2097-03-11
400.0,2097-03-14
600.0,2097-03-18
400.0,2097-03-21
600.0,2097-03-25
400.0,2097-03-28
600.0,2097-04-01
400.0,2097-04-04
600.0,2097-04-08
400.0,2097-04-11
600.0,2097-04-15
400.0,2097-04-18
600.0,2097-04-22
400.0,2097-04-25
600.0,2097-04-29
400.0,2097-05-02
600.0,2097-05-06
400.0,2097-05-09
600.0,2097-05-13
400.0,2097-05-16
600.0,2097-05-20
400.0,2097-05-23
600.0,2097-05-27
400.0,2097-05-30
600.0,2097-06-03
400.0,2097-06-06
600.0,2097-06-10
400.0,2097-06-13
600.0,2097-06-17
400.0,2097-06-20
600.0,2097-06-24
400.0,2097-06-27
600.0,2097-07-01
400.0,2097-07-04
600.0,2097-07-08
400.0,2097-07-11
600.0,2097-07-15
400.0,2097-07-18
600.0,2097-07-22
400.0,2097-07-25
600.0,2097-07-29
400.0,2097-08-01
600.0,2097-08-05
400.0,2097-08-08
600.0,2097-08-12
400.0,2097-08-15
600.0,2097-08-19
400.0,2097-08-22
600.0,2097-08-26
400.0,2097-08-29
600.0,2097-09-02
400.0,2097-09-05
600.0,2097-09-09
400.0,2097-09-12
600.0,2097-09-16
400.0,2097-09-19
600.0,2097-09-23
400.0,2097-09-26
600.0,2097-09-30
400.0,2097-10-03
600.0,2097-10-07
400.0,2097-10-10
600.0,2097-10-14
400.0,2097-10-17
600.0,2097-10-21
400.0,2097-10-24
600.0,2097-10-28
400.0,2097-10-31
600.0,2097-11-04
400.0,2097-11-07
600.0,2097-11-11
400.0,2097-11-14
600.0,2097-11-18
400.0,2097-11-21
600.0,2097-11-25
400.0,2097-11-28
600.0,2097-12-02
400.0,2097-12-05
600.0,2097-12-09
400.0,2097-12-12
600.0,2097-12-16
400.0,2097-12-19
600.0,2097-12-23
400.0,2097-12-26
600.0,2097-12-30
400.0,2098-01-02
600.0,2098-01-06
400.0,2098-01-09
600.0,2098-01-13
400.0,2098-01-16
600.0,2098-01-20
400.0,2098-01-23
600.0,2098-01-27
400.0,2098-01-30
600.0,2098-02-03
400.0,2098-02-06
600.0,2098-02-10
400.0,2098-02-13
600.0,2098-02-17
400.0,2098-02-20
600.0,2098-02-24
400.0,2098-02-27
600.0,2098-03-03
400.0,2098-03-06
600.0,2098-03-10
400.0,2098-03-13
600.0,2098-03-17
400.0,2098-03-20
600.0,2098-03-24
400.0,2098-03-27
600.0,2098-03-31
400.0,2098-04-03
600.0,2098-04-07
400.0,2098-04-10
600.0,2098-04-14
400.0,2098-04-17
600.0,2098-04-21
400.0,2098-04-24
600.0,2098-04-28
400.0,2098-05-01
600.0,2098-05-05
400.0,2098-05-08
600.0,2098-05-12
400.0,2098-05-15
600.0,2098-05-19
400.0,2098-05-22
600.0,2098-05-26
400.0,2098-05-29
600.0,2098-06-02
400.0,2098-06-05
600.0,2098-06-09
400.0,2098-06-12
600.0,2098-06-16
400.0,2098-06-19
600.0,2098-06-23
400.0,2098-06-26
600.0,2098-06-30
400.0,2098-07-03
600.0,2098-07-07
400.0,2098-07-10
600.0,2098-07-14
400.0,2098-07-17
600.0,2098-07-21
400.0,2098-07-24
600.0,2098-07-28
400.0,2098-07-31
600.0,2098-08-04
400.0,2098-08-07
600.0,2098-08-11
400.0,2098-08-14
600.0,2098-08-18
400.0,2098-08-21
600.0,2098-08-25
400.0,2098-08-28
600.0,2098-09-01
400.0,2098-09-04
600.0,2098-09-08
400.0,2098-09-11
600.0,2098-09-15
400.0,2098-09-18
600.0,2098-09-22
400.0,2098-09-25
600.0,2098-09-29
400.0,2098-10-02
600.0,2098-10-06
400.0,2098-10-09
600.0,2098-10-13
400.0,2098-10-16
600.0,2098-10-20
400.0,2098-10-23
600.0,2098-10-27
400.0,2098-10-30
600.0,2098-11-03
400.0,2098-11-06
600.0,2098-11-10
400.0,2098-11-13
600.0,2098-11-17
400.0,2098-11-20
600.0,2098-11-24
400.0,2098-11-27
600.0,2098-12-01
400.0,2098-12-04
600.0,2098-12-08
400.0,2098-12-11
600.0,2098-12-15
400.0,2098-12-18
600.0,2098-12-22
400.0,2098-12-25
600.0,2098-12-29
400.0,2099-01-01
600.0,2099-01-05
400.0,2099-01-08
600.0,2099-01-12
400.0,2099-01-15
600.0,2099-01-19
400.0,2099-01-22
600.0,2099-01-26
400.0,2099-01-29
600.0,2099-02-02
400.0,2099-02-05
600.0,2099-02-09
400.0,2099-02-12
600.0,2099-02-16
400.0,2099-02-19
600.0,2099-02-23
400.0,2099-02-26
600.0,2099-03-02
400.0,2099-03-05
600.0,2099-03-09
400.0,2099-03-12
600.0,2099-03-16
400.0,2099-03-19
600.0,2099-03-23
400.0,2099-03-26
600.0,2099-03-30
400.0,2099-04-02
600.0,2099-04-06
400.0,2099-04-09
600.0,2099-04-13
400.0,2099-04-16
600.0,2099-04-20
400.0,2099-04-23
600.0,2099-04-27
400.0,2099-04-30
600.0,2099-05-04
400.0,2099-05-07
600.0,2099-05-11
400.0,2099-05-14
600.0,2099-05-18
400.0,2099-05-21
600.0,2099-05-25
400.0,2099-05-28
600.0,2099-06-01
400.0,2099-06-04
600.0,2099-06-08
400.0,2099-06-11
600.0,2099-06-15
400.0,2099-06-18
600.0,2099-06-22
400.0,2099-06-25
600.0,2099-06-29
400.0,2099-07-02
600.0,2099-07-06
400.0,2099-07-09
600.0,2099-07-13
400.0,2099-07-16
600.0,2099-07-20
400.0,2099-07-23
600.0,2099-07-27
400.0,2099-07-30
600.0,2099-08-03
400.0,2099-08-06
600.0,2099-08-10
400.0,2099-08-13
600.0,2099-08-17
400.0,2099-08-20
600.0,2099-08-24
400.0,2099-08-27
600.0,2099-08-31
400.0,2099-09-03
600.0,2099-09-07
400.0,2099-09-10
600.0,2099-09-14
400.0,2099-09-17
600.0,2099-09-21
400.0,2099-09-24
600.0,2099-09-28
400.0,2099-10-01
600.0,2099-10-05
400.0,2099-10-08
600.0,2099-10-12
400.0,2099-10-15
600.0,2099-10-19
400.0,2099-10-22
600.0,2099-10-26
400.0,2099-10-29
600.0,2099-11-02
400.0,2099-11-05
600.0,2099-11-09
400.0,2099-11-12
600.0,2099-11-16
400.0,2099-11-19
600.0,2099-11-23
400.0,2099-11-26
600.0,2099-11-30
400.0,2099-12-03
600.0,2099-12-07
400.0,2099-12-10
600.0,2099-12-14
400.0,2099-12-17
600.0,2099-12-21
400.0,2099-12-24
600.0,2099-12-28
400.0,2099-12-31
600.0,2100-01-04
400.0,2100-01-07
600.0,2100-01-11
400.0,2100-01-14
600.0,2100-01-18
400.0,2100-01-21
600.0,2100-01-25
400.0,2100-01-28
600.0,2100-02-01
400.0,2100-02-04
600.0,2100-02-08
400.0,2100-02-11
600.0,2100-02-15
400.0,2100-02-18
600.0,2100-02-22
400.0,2100-02-25
600.0,2100-03-01
400.0,2100-03-04
600.0,2100-03-08
400.0,2100-03-11
600.0,2100-03-15
400.0,2100-03-18
600.0,2100-03-22
400.0,2100-03-25
600.0,2100-03-29
400.0,2100-04-01
600.0,2100-04-05
400.0,2100-04-08
600.0,2100-04-12
400.0,2100-04-15
600.0,2100-04-19
400.0,2100-04-22
600.0,2100-04-26
400.0,2100-04-29
600.0,2100-05-03
400.0,2100-05-06
600.0,2100-05-10
400.0,2100-05-13
600.0,2100-05-17
400.0,2100-05-20
600.0,2100-05-24
400.0,2100-05-27
600.0,2100-05-31
400.0,2100-06-03
600.0,2100-06-07
400.0,2100-06-10
600.0,2100-06-14
400.0,2100-06-17
600.0,2100-06-21
400.0,2100-06-24
600.0,2100-06-28
400.0,2100-07-01
600.0,2100-07-05
400.0,2100-07-08
600.0,2100-07-12
400.0,2100-07-15
600.0,2100-07-19
400.0,2100-07-22
600.0,2100-07-26
400.0,2100-07-29
600.0,2100-08-02
400.0,2100-08-05
600.0,2100-08-09
400.0,2100-08-12
600.0,2100-08-16
400.0,2100-08-19
600.0,2100-08-23
400.0,2100-08-26
600.0,2100-08-30
400.0,2100-09-02
600.0,2100-09-06
400.0,2100-09-09
600.0,2100-09-13
400.0,2100-09-16
600.0,2100-09-20
400.0,2100-09-23
600.0,2100-09-27
400.0,2100-09-30
600.0,2100-10-04
400.0,2100-10-07
600.0,2100-10-11
400.0,2100-10-14
600.0,2100-10-18
400.0,2100-10-21
600.0,2100-10-25
400.0,2100-10-28
600.0,2100-11-01
400.0,2100-11-04
600.0,2100-11-08
400.0,2100-11-11
600.0,2100-11-15
400.0,2100-11-18
600.0,2100-11-22
400.0,2100-11-25
600.0,2100-11-29
400.0,2100-12-02
600.0,2100-12-06
400.0,2100-12-09
600.0,2100-12-13
400.0,2100-12-16
600.0,2100-12-20
400.0,2100-12-23
600.0,2100-12-27
400.0,2100-12-30
600.0,2101-01-03
400.0,2101-01-06
600.0,2101-01-10
400.0,2101-01-13
600.0,2101-01-17
400.0,2101-01-20
600.0,2101-01-24
400.0,2101-01-27
600.0,2101-01-31
400.0,2101-02-03
600.0,2101-02-07
400.0,2101-02-10
600.0,2101-02-14
400.0,2101-02-17
600.0,2101-02-21
400.0,2101-02-24
600.0,2101-02-28
400.0,2101-03-03
600.0,2101-03-07
400.0,2101-03-10
600.0,2101-03-14
400.0,2101-03-17
600.0,2101-03-21
400.0,2101-03-24
600.0,2101-03-28
400.0,2101-03-31
600.0,2101-04-04
400.0,2101-04-07
600.0,2101-04-11
400.0,2101-04-14
600.0,2101-04-18
400.0,2101-04-21
600.0,2101-04-25
400.0,2101-04-28
600.0,2101-05-02
400.0,2101-05-05
600.0,2101-05-09
400.0,2101-05-12
600.0,2101-05-16
400.0,2101-05-19
600.0,2101-05-23
400.0,2101-05-26
600.0,2101-05-30
400.0,2101-06-02
600.0,2101-06-06
400.0,2101-06-09
600.0,2101-06-13
400.0,2101-06-16
600.0,2101-06-20
400.0,2101-06-23
600.0,2101-06-27
400.0,2101-06-30
600.0,2101-07-04
400.0,2101-07-07
600.0,2101-07-11
400.0,2101-07-14
600.0,2101-07-18
400.0,2101-07-21
600.0,2101-07-25
400.0,2101-07-28
600.0,2101-08-01
400.0,2101-08-04
600.0,2101-08-08
400.0,2101-08-11
600.0,2101-08-15
400.0,2101-08-18
600.0,2101-08-22
400.0,2101-08-25
600.0,2101-08-29
400.0,2101-09-01
600.0,2101-09-05
400.0,2101-09-08
600.0,2101-09-12
400.0,2101-09-15
600.0,2101-09-19
400.0,2101-09-22
600.0,2101-09-26
400.0,2101-09-29
600.0,2101-10-03
400.0,2101-10-06
600.0,2101-10-10
400.0,2101-10-13
600.0,2101-10-17
400.0,2101-10-20
600.0,2101-10-24
400.0,2101-10-27
600.0,2101-10-31
400.0,2101-11-03
600.0,2101-11-07
400.0,2101-11-10
600.0,2101-11-14
400.0,2101-11-17
600.0,2101-11-21
400.0,2101-11-24
600.0,2101-11-28
400.0,2101-12-01
600.0,2101-12-05
400.0,2101-12-08
600.0,2101-12-12
400.0,2101-12-15
600.0,2101-12-19
400.0,2101-12-22
600.0,2101-12-26
400.0,2101-12-29
600.0,2102-01-02
400.0,2102-01-05
600.0,2102-01-09
400.0,2102-01-12
600.0,2102-01-16
400.0,2102-01-19
600.0,2102-01-23
400.0,2102-01-26
600.0,2102-01-30
400.0,2102-02-02
600.0,2102-02-06
400.0,2102-02-09
600.0,2102-02-13
400.0,2102-02-16
600.0,2102-02-20
400.0,2102-02-23
600.0,2102-02-27
400.0,2102-03-02
600.0,2102-03-06
400.0,2102-03-09
600.0,2102-03-13
400.0,2102-03-16
600.0,2102-03-20
400.0,2102-03-23
600.0,2102-03-27
400.0,2102-03-30
600.0,2102-04-03
400.0,2102-04-06
600.0,2102-04-10
400.0,2102-04-13
600.0,2102-04-17
400.0,2102-04-20
600.0,2102-04-24
400.0,2102-04-27
600.0,2102-05-01
400.0,2102-05-04
600.0,2102-05-08
400.0,2102-05-11
600.0,2102-05-15
400.0,2102-05-18
600.0,2102-05-22
400.0,2102-05-25
600.0,2102-05-29
400.0,2102-06-01
600.0,2102-06-05
400.0,2102-06-08
600.0,2102-06-12
400.0,2102-06-15
600.0,2102-06-19
400.0,2102-06-22
600.0,2102-06-26
400.0,2102-06-29
600.0,2102-07-03
400.0,2102-07-06
600.0,2102-07-10
400.0,2102-07-13
600.0,2102-07-17
400.0,2102-07-20
600.0,2102-07-24
400.0,2102-07-27
600.0,2102-07-31
400.0,2102-08-03
600.0,2102-08-07
400.0,2102-08-10
600.0,2102-08-14
400.0,2102-08-17
600.0,2102-08-21
400.0,2102-08-24
600.0,2102-08-28
400.0,2102-08-31
600.0,2102-09-04
400.0,2102-09-07
600.0,2102-09-11
400.0,2102-09-14
600.0,2102-09-18
400.0,2102-09-21
600.0,2102-09-25
400.0,2102-09-28
600.0,2102-10-02
400.0,2102-10-05
600.0,2102-10-09
400.0,2102-10-12
600.0,2102-10-16
400.0,2102-10-19
600.0,2102-10-23
400.0,2102-10-26
600.0,2102-10-30
400.0,2102-11-02
600.0,2102-11-06
400.0,2102-11-09
600.0,2102-11-13
400.0,2102-11-16
600.0,2102-11-20
400.0,2102-11-23
600.0,2102-11-27
400.0,2102-11-30
600.0,2102-12-04
400.0,2102-12-07
600.0,2102-12-11
400.0,2102-12-14
600.0,2102-12-18
400.0,2102-12-21
600.0,2102-12-25
400.0,2102-12-28
600.0,2103-01-01
400.0,2103-01-04
600.0,2103-01-08
400.0,2103-01-11
600.0,2103-01-15
400.0,2103-01-18
600.0,2103-01-22
400.0,2103-01-25
600.0,2103-01-29
400.0,2103-02-01
600.0,2103-02-05
400.0,2103-02-08
600.0,2103-02-12
400.0,2103-02-15
600.0,2103-02-19
400.0,2103-02-22
600.0,2103-02-26
400.0,2103-03-01
600.0,2103-03-05
400.0,2103-03-08
600.0,2103-03-12
400.0,2103-03-15
600.0,2103-03-19
400.0,2103-03-22
600.0,2103-03-26
400.0,2103-03-29
600.0,2103-04-02
400.0,2103-04-05
600.0,2103-04-09
400.0,2103-04-12
600.0,2103-04-16
400.0,2103-04-19
600.0,2103-04-23
400.0,2103-04-26
600.0,2103-04-30
400.0,2103-05-03
600.0,2103-05-07
400.0,2103-05-10
600.0,2103-05-14
400.0,2103-05-17
600.0,2103-05-21
400.0,2103-05-24
600.0,2103-05-28
400.0,2103-05-31
600.0,2103-06-04
400.0,2103-06-07
600.0,2103-06-11
400.0,2103-06-14
600.0,2103-06-18
400.0,2103-06-21
600.0,2103-06-25
400.0,2103-06-28
600.0,2103-07-02
400.0,2103-07-05
600.0,2103-07-09
400.0,2103-07-12
600.0,2103-07-16
400.0,2103-07-19
600.0,2103-07-23
400.0,2103-07-26
600.0,2103-07-30
400.0,2103-08-02
600.0,2103-08-06
400.0,2103-08-09
600.0,2103-08-13
400.0,2103-08-16
600.0,2103-08-20
400.0,2103-08-23
600.0,2103-08-27
400.0,2103-08-30
600.0,2103-09-03
400.0,2103-09-06
600.0,2103-09-10
400.0,2103-09-13
600.0,2103-09-17
400.0,2103-09-20
600.0,2103-09-24
400.0,2103-09-27
600.0,2103-10-01
400.0,2103-10-04
600.0,2103-10-08
400.0,2103-10-11
600.0,2103-10-15
400.0,2103-10-18
600.0,2103-10-22
400.0,2103-10-25
600.0,2103-10-29
400.0,2103-11-01
600.0,2103-11-05
400.0,2103-11-08
600.0,2103-11-12
400.0,2103-11-15
600.0,2103-11-19
400.0,2103-11-22
600.0,2103-11-26
400.0,2103-11-29
600.0,2103-12-03
400.0,2103-12-06
600.0,2103-12-10
400.0,2103-12-13
600.0,2103-12-17
400.0,2103-12-20
600.0,2103-12-24
400.0,2103-12-27
600.0,2103-12-31
400.0,2104-01-03
600.0,2104-01-07
400.0,2104-01-10
600.0,2104-01-14
400.0,2104-01-17
600.0,2104-01-21
400.0,2104-01-24
600.0,2104-01-28
400.0,2104-01-31
600.0,2104-02-04
400.0,2104-02-07
600.0,2104-02-11
400.0,2104-02-14
600.0,2104-02-18
400.0,2104-02-21
600.0,2104-02-25
400.0,2104-02-28
600.0,2104-03-03
400.0,2104-03-06
600.0,2104-03-10
400.0,2104-03-13
600.0,2104-03-17
400.0,2104-03-20
600.0,2104-03-24
400.0,2104-03-27
600.0,2104-03-31
400.0,2104-04-03
600.0,2104-04-07
400.0,2104-04-10
600.0,2104-04-14
400.0,2104-04-17
600.0,2104-04-21
400.0,2104-04-24
600.0,2104-04-28
400.0,2104-05-01
600.0,2104-05-05
400.0,2104-05-08
600.0,2104-05-12
400.0,2104-05-15
600.0,2104-05-19
400.0,2104-05-22
600.0,2104-05-26
400.0,2104-05-29
600.0,2104-06-02
400.0,2104-06-05
600.0,2104-06-09
400.0,2104-06-12
600.0,2104-06-16
400.0,2104-06-19
600.0,2104-06-23
400.0,2104-06-26
600.0,2104-06-30
400.0,2104-07-03
600.0,2104-07-07
400.0,2104-07-10
600.0,2104-07-14
400.0,2104-07-17
600.0,2104-07-21
400.0,2104-07-24
600.0,2104-07-28
400.0,2104-07-31
600.0,2104-08-04
400.0,2104-08-07
600.0,2104-08-11
400.0,2104-08-14
600.0,2104-08-18
400.0,2104-08-21
600.0,2104-08-25
400.0,2104-08-28
600.0,2104-09-01
400.0,2104-09-04
600.0,2104-09-08
400.0,2104-09-11
600.0,2104-09-15
400.0,2104-09-18
600.0,2104-09-22
400.0,2104-09-25
600.0,2104-09-29
400.0,2104-10-02
600.0,2104-10-06
400.0,2104-10-09
600.0,2104-10-13
400.0,2104-10-16
600.0,2104-10-20
400.0,2104-10-23
600.0,2104-10-27
400.0,2104-10-30
600.0,2104-11-03
400.0,2104-11-06
600.0,2104-11-10
400.0,2104-11-13
600.0,2104-11-17
400.0,2104-11-20
600.0,2104-11-24
400.0,2104-11-27
600.0,2104-12-01
400.0,2104-12-04
600.0,2104-12-08
400.0,2104-12-11
600.0,2104-12-15
400.0,2104-12-18
600.0,2104-12-22
400.0,2104-12-25
600.0,2104-12-29
400.0,2105-01-01
600.0,2105-01-05
400.0,2105-01-08
600.0,2105-01-12
400.0,2105-01-15
600.0,2105-01-19
400.0,2105-01-22
600.0,2105-01-26
400.0,2105-01-29
600.0,2105-02-02
400.0,2105-02-05
600.0,2105-02-09
400.0,2105-02-12
600.0,2105-02-16
400.0,2105-02-19
600.0,2105-02-23
400.0,2105-02-26
600.0,2105-03-02
400.0,2105-03-05
600.0,2105-03-09
400.0,2105-03-12
600.0,2105-03-16
400.0,2105-03-19
600.0,2105-03-23
400.0,2105-03-26
600.0,2105-03-30
400.0,2105-04-02
600.0,2105-04-06
400.0,2105-04-09
600.0,2105-04-13
400.0,2105-04-16
600.0,2105-04-20
400.0,2105-04-23
600.0,2105-04-27
400.0,2105-04-30
600.0,2105-05-04
400.0,2105-05-07
600.0,2105-05-11
400.0,2105-05-14
600.0,2105-05-18
400.0,2105-05-21
600.0,2105-05-25
400.0,2105-05-28
600.0,2105-06-01
400.0,2105-06-04
600.0,2105-06-08
400.0,2105-06-11
600.0,2105-06-15
400.0,2105-06-18
600.0,2105-06-22
400.0,2105-06-25
600.0,2105-06-29
400.0,2105-07-02
600.0,2105-07-06
400.0,2105-07-09
600.0,2105-07-13
400.0,2105-07-16
600.0,2105-07-20
400.0,2105-07-23
600.0,2105-07-27
400.0,2105-07-30
600.0,2105-08-03
400.0,2105-08-06
600.0,2105-08-10
400.0,2105-08-13
600.0,2105-08-17
400.0,2105-08-20
600.0,2105-08-24
400.0,2105-08-27
600.0,2105-08-31
400.0,2105-09-03
600.0,2105-09-07
400.0,2105-09-10
600.0,2105-09-14
400.0,2105-09-17
600.0,2105-09-21
400.0,2105-09-24
600.0,2105-09-28
400.0,2105-10-01
600.0,2105-10-05
400.0,2105-10-08
600.0,2105-10-12
400.0,2105-10-15
600.0,2105-10-19
400.0,2105-10-22
600.0,2105-10-26
400.0,2105-10-29
600.0,2105-11-02
